Date,Adj_Close,Close,High,Low,Open,Volume,OHLC_flag,Daily_Return,Price_Range,Open_Close_Diff,Volume_Change
11/15/2010,29.49082375,56.06000137,56.52000046,54.90000153,55.06999969,1951607,0,0.013926577,1.61999893,0.99000168,-0.455425923
11/16/2010,28.73329735,54.61999893,55.83000183,54.61999893,55.68000031,1843721,0,-0.025686807,1.2100029,-1.06000138,-0.055280597
11/17/2010,28.56495285,54.29999924,54.72999954,53.86999893,54.72000122,1664083,0,-0.005858654,0.86000061,-0.42000198,-0.097432312
11/18/2010,29.61707115,56.29999924,56.29999924,54.93999863,54.95999908,2207875,0,0.036832413,1.36000061,1.34000016,0.326781777
11/19/2010,29.81171036,56.66999817,56.72999954,55.65000153,56.34000015,2652948,0,0.006571917,1.07999801,0.32999802,0.201584329
11/22/2010,30.3482914,57.68999863,58.90000153,57.29999924,57.33000183,3292362,0,0.01799895,1.60000229,0.3599968,0.241020178
11/23/2010,29.70650864,56.47000122,58.61999893,56.38999939,57.15000153,2953097,0,-0.021147468,2.22999954,-0.68000031,-0.103046081
11/24/2010,31.10055542,59.11999893,59.11999893,56.47999954,57.00999832,3316915,0,0.046927531,2.63999939,2.11000061,0.123198798
11/25/2010,31.51089287,59.90000153,60,58.84000015,59.09999847,1992241,0,0.013193549,1.15999985,0.80000306,-0.399369293
11/26/2010,31.16894722,59.25,59.75999832,58.13000107,59.31000137,2301565,0,-0.010851444,1.62999725,-0.06000137,0.155264348
11/29/2010,30.37460327,57.74000168,59.90999985,57.74000168,59.75,2266241,0,-0.025485204,2.16999817,-2.00999832,-0.015347818
11/30/2010,30.47455215,57.93000031,59.24000168,57.22000122,57.70000076,3330930,0,0.003290589,2.02000046,0.22999955,0.469803962
12/1/2010,32.03694153,60.90000153,60.90000153,58.34999847,58.34999847,3533953,0,0.051268793,2.55000306,2.55000306,0.060950846
12/2/2010,33.56250763,63.79999924,63.79999924,61.54999924,61.68999863,4412518,0,0.047619009,2.25,2.11000061,0.248606872
12/3/2010,33.50464249,63.68999863,65.48999786,63.47999954,63.70000076,2999655,0,-0.001724148,2.00999832,-0.01000213,-0.320194275
12/6/2010,33.04171753,62.81000137,64.52999878,62.75,64,2530327,0,-0.013816883,1.77999878,-1.18999863,-0.15646066
12/7/2010,33.65720367,63.97999954,64.48999786,62.40000153,63,2748638,0,0.018627578,2.08999633,0.97999954,0.086277781
12/8/2010,32.56300735,61.90000153,63.5,61.90000153,63.5,3157849,0,-0.032510129,1.59999847,-1.59999847,0.148877735
12/9/2010,31.66870308,60.20000076,62.65999985,58.88000107,62.41999817,5442032,0,-0.027463663,3.77999878,-2.21999741,0.723335093
12/10/2010,32.88916016,62.52000046,62.99000168,60.38999939,60.5,3097184,0,0.038538201,2.60000229,2.02000046,-0.43087729
12/13/2010,33.37313461,63.43999863,63.43999863,62,62,1871774,0,0.014715262,1.43999863,1.43999863,-0.395652954
12/14/2010,32.862854,62.47000122,63.43999863,62.13999939,63.40000153,1818675,0,-0.015289997,1.29999924,-0.93000031,-0.028368275
12/15/2010,32.87337494,62.49000168,62.83000183,61.40000153,62,1475533,0,0.000320161,1.4300003,0.49000168,-0.188676921
12/16/2010,33.03645325,62.79999924,63.25999832,61.79000092,62.40000153,1602021,0,0.004960755,1.4699974,0.39999771,0.0857236
12/17/2010,32.58930969,61.95000076,63.15000153,61.79999924,62.95000076,2848191,0,-0.013535008,1.35000229,-1,0.777873698
12/20/2010,33.22058105,63.15000153,63.22999954,61.63999939,61.90000153,1586810,0,0.019370472,1.59000015,1.25,-0.442870931
12/21/2010,34.08857346,64.80000305,64.80000305,62.91999817,63.40000153,1808112,0,0.026128289,1.88000488,1.40000152,0.139463452
12/22/2010,33.86235809,64.37000275,65.11000061,64.30000305,64.98000336,1257052,0,-0.006635807,0.80999756,-0.61000061,-0.304770943
12/23/2010,33.2784462,63.25999832,64.69000244,63.24000168,64.55000305,1114917,0,-0.017244126,1.45000076,-1.29000473,-0.113070104
12/27/2010,31.15316391,59.22000122,62.70000076,59.11999893,62.70000076,3488989,0,-0.063863377,3.58000183,-3.47999954,2.129371065
12/28/2010,30.64288902,58.25,59.97999954,57.65999985,59.68999863,3100661,0,-0.016379622,2.31999969,-1.43999863,-0.11130101
12/29/2010,30.89013481,58.72000122,58.91999817,58.08000183,58.09999847,1400695,0,0.00806869,0.83999634,0.62000275,-0.548259226
12/30/2010,30.9585247,58.84999847,59.47000122,58.61999893,59.09999847,1077112,0,0.00221385,0.85000229,-0.25,-0.231016031
1/3/2011,32.32627487,61.45000076,61.45000076,59.06999969,59.25999832,2101012,0,0.044180159,2.38000107,2.19000244,0.950597524
1/4/2011,31.95277405,60.74000168,61.74000168,60.02000046,61.5,2266190,0,-0.011554094,1.72000122,-0.75999832,0.078618304
1/5/2011,31.57927322,60.02999878,60.93000031,58.22000122,60.5,3913153,0,-0.011689214,2.70999909,-0.47000122,0.726754156
1/6/2011,31.51089287,59.90000153,61.18000031,59.65999985,60,2101823,0,-0.002165538,1.52000046,-0.09999847,-0.462882489
1/7/2011,31.20051384,59.31000137,60.09000015,58.54000092,59.50999832,2776312,0,-0.009849752,1.54999923,-0.19999695,0.320906661
1/10/2011,30.75862694,58.47000122,59.40000153,58.36000061,58.79999924,1950108,0,-0.014162875,1.04000092,-0.32999802,-0.297590473
1/11/2011,31.38462639,59.65999985,59.99000168,58.15000153,58.36000061,2540226,0,0.020352294,1.84000015,1.29999924,0.302607856
1/12/2011,31.20576859,59.31999969,60.56999969,58.93000031,59.68999863,2220002,0,-0.005698963,1.63999938,-0.36999894,-0.126061224
1/13/2011,30.34304047,57.68000031,59.54000092,57.61000061,59.25,3123094,0,-0.027646652,1.93000031,-1.56999969,0.406797832
1/14/2011,31.00586319,58.93999863,59.02000046,56.79000092,57.5,4078219,0,0.021844631,2.22999954,1.43999863,0.30582653
1/17/2011,30.80071068,58.54999924,59.5,58.22000122,58.79999924,1615997,0,-0.006616888,1.27999878,-0.25,-0.603749333
1/18/2011,30.90591621,58.75,59.93999863,58.27000046,58.97999954,3142418,0,0.003415897,1.66999817,-0.22999954,0.944569204
1/19/2011,30.43772316,57.86000061,58.91999817,57.33000183,58.86999893,4434169,0,-0.015148926,1.58999634,-1.00999832,0.411069119
1/20/2011,29.20148468,55.50999832,57.70000076,55.22000122,57.56999969,4670268,0,-0.040615317,2.47999954,-2.06000137,0.053245377
1/21/2011,29.30144691,55.70000076,56.68999863,54.16999817,55.77000046,5366862,0,0.003422851,2.52000046,-0.0699997,0.149155038
1/24/2011,29.05419159,55.22999954,55.83000183,54.40000153,55.59999847,2825547,0,-0.008438083,1.4300003,-0.36999893,-0.473519722
1/25/2011,29.50134468,56.08000183,56.72999954,55.34999847,55.77000046,2587932,0,0.015390228,1.38000107,0.31000137,-0.084095221
1/26/2011,29.95901299,56.95000076,57.54999924,56.18000031,56.50999832,3016559,0,0.015513532,1.36999893,0.44000244,0.165625295
1/27/2011,30.14839363,57.31000137,57.97000122,56.66999817,56.90000153,2516008,0,0.006321345,1.30000305,0.40999984,-0.165934431
1/28/2011,30.03791809,57.09999847,58.95000076,57.06000137,58.70000076,3788334,0,-0.003664332,1.88999939,-1.60000229,0.505692351
1/31/2011,29.50134468,56.08000183,56.90999985,55.43999863,56.88000107,2796644,0,-0.017863339,1.47000122,-0.79999924,-0.261774701
2/1/2011,29.72754097,56.50999832,57.11000061,55.97000122,57.02999878,2394850,0,0.007667555,1.13999939,-0.52000046,-0.143670056
2/2/2011,29.70650864,56.47000122,58.24000168,56.13000107,56.84999847,3190674,0,-0.000707788,2.11000061,-0.37999725,0.332306407
2/3/2011,30.15891838,57.33000183,57.33000183,55.22999954,56.40999985,2485234,0,0.015229336,2.10000229,0.92000198,-0.221094352
2/4/2011,29.9064064,56.84999847,57.90000153,56.45000076,57.75,1952374,0,-0.008372638,1.45000077,-0.90000153,-0.214410394
2/7/2011,30.9585247,58.84999847,58.86999893,56.54999924,57,2575937,0,0.0351803,2.31999969,1.84999847,0.319387064
2/8/2011,32.39992523,61.59000015,61.65000153,58.86000061,59.02999878,5588838,0,0.046559078,2.79000092,2.56000137,1.169633031
2/9/2011,32.24210739,61.29000092,62.41999817,60.75999832,61.45000076,3492106,0,-0.004870908,1.65999985,-0.15999984,-0.375164211
2/10/2011,32.46304703,61.70999908,61.81000137,60.40000153,60.91999817,2534881,0,0.006852638,1.40999984,0.79000091,-0.274111095
2/11/2011,33.21531296,63.13999939,63.43999863,61.09999847,61.25,2734862,0,0.023172911,2.34000016,1.88999939,0.078891672
2/14/2011,33.21531296,63.13999939,63.68000031,62.97000122,63.5,2370599,0,0,0.70999909,-0.36000061,-0.133192461
2/15/2011,32.60508728,61.97999954,63.29999924,61.84000015,63.15000153,2410165,0,-0.01837187,1.45999909,-1.17000199,0.016690296
2/16/2011,32.4367485,61.65999985,62.36999893,60.77000046,62.20000076,3256747,0,-0.005162951,1.59999847,-0.54000091,0.35125479
2/17/2011,32.11059189,61.04000092,61.91999817,60.16999817,61.70000076,2799679,0,-0.010055124,1.75,-0.65999984,-0.140344952
2/18/2011,31.85808372,60.56000137,61.58000183,60.09999847,61.58000183,2418461,0,-0.007863688,1.48000336,-1.02000046,-0.136164896
2/21/2011,31.72131157,60.29999924,61.68000031,60.06999969,60.38999939,2072955,0,-0.004293298,1.61000062,-0.09000015,-0.142861927
2/22/2011,31.78969193,60.43000031,61.18000031,59.47000122,59.5,2184646,0,0.002155905,1.70999909,0.93000031,0.053880089
2/23/2011,30.66919136,58.29999924,60.41999817,57.79000092,60.38000107,2859988,0,-0.035247411,2.62999725,-2.08000183,0.30913109
2/24/2011,29.98531532,57,58,56.38999939,57.25,3591172,0,-0.022298444,1.61000061,-0.25,0.255659814
2/25/2011,30.87961388,58.70000076,59.04999924,57.08000183,57.49000168,2662872,0,0.029824575,1.96999741,1.20999908,-0.258494998
2/28/2011,30.92170334,58.77999878,59.20999908,57.90000153,58.45999908,2061073,0,0.001362828,1.30999755,0.3199997,-0.225996218
3/1/2011,31.38989258,59.66999817,61.09999847,58.97000122,59.31999969,3450012,0,0.015141194,2.12999725,0.34999848,0.673891221
3/2/2011,30.51137352,58,59.04999924,57.54999924,58.84999847,3454511,0,-0.027987233,1.5,-0.84999847,0.001304053
3/3/2011,30.55871964,58.09000015,59.31999969,57.84000015,58.59999847,2300279,0,0.001551727,1.47999954,-0.50999832,-0.334123122
3/4/2011,30.39564133,57.77999878,59.75,57.58000183,58.59999847,3265392,0,-0.00533657,2.16999817,-0.81999969,0.419563453
3/7/2011,30.37460327,57.74000168,58.66999817,56.41999817,56.81000137,2155275,0,-0.000692231,2.25,0.93000031,-0.33996439
3/8/2011,30.49559593,57.97000122,58.86000061,56.93000031,58.49000168,2115514,0,0.003983366,1.9300003,-0.52000046,-0.018448226
3/9/2011,30.58502197,58.13999939,58.88999939,57.54999924,58.27000046,2655032,0,0.00293252,1.34000015,-0.13000107,0.255029274
3/10/2011,30.04843903,57.11999893,59.5,56.68000031,57.40999985,4850780,0,-0.017543868,2.81999969,-0.29000092,0.827013761
3/11/2011,29.61707115,56.29999924,57.20000076,55.90999985,56.5,2706899,0,-0.014355737,1.29000091,-0.20000076,-0.44196624
3/14/2011,29.35404205,55.79999924,56.45000076,55.25,55.75,2718095,0,-0.008880995,1.20000076,0.04999924,0.004136098
3/15/2011,28.55969429,54.29000092,54.81999969,52.00999832,54.72000122,5671440,0,-0.027060902,2.81000137,-0.4300003,1.086549587
3/16/2011,27.92842865,53.09000015,55.43999863,52.95000076,54.88000107,3765636,0,-0.022103532,2.48999787,-1.79000092,-0.336035293
3/17/2011,28.47553253,54.13000107,54.91999817,53.20999908,53.49000168,3745805,0,0.019589394,1.70999909,0.63999939,-0.005266308
3/18/2011,29.09101868,55.29999924,56.15999985,53.81999969,54.59999847,6405214,0,0.021614597,2.34000016,0.70000077,0.709969953
3/21/2011,29.16466713,55.43999863,56.43999863,54.90999985,56.43999863,3129613,0,0.002531635,1.52999878,-1,-0.511396028
3/22/2011,28.71751595,54.59000015,55.34000015,54.25,55.29999924,2586977,0,-0.015331863,1.09000015,-0.70999909,-0.173387572
3/23/2011,29.07523346,55.27000046,55.88999939,54.27000046,54.70000076,2922312,0,0.0124565,1.61999893,0.5699997,0.129624268
3/24/2011,30.30094719,57.59999847,57.83000183,55.02999878,55.34999847,3672785,0,0.042156649,2.80000305,2.25,0.256807966
3/25/2011,30.22730446,57.45999908,58.16999817,57.22000122,58.16999817,1782525,0,-0.002430545,0.94999695,-0.70999909,-0.514666663
3/28/2011,30.17469978,57.36000061,57.49000168,56.40000153,57.40000153,2058266,0,-0.001740315,1.09000015,-0.04000092,0.154691239
3/29/2011,30.19047928,57.38999939,58.18999863,56.63000107,57.70000076,2294273,0,0.000522991,1.55999756,-0.31000137,0.114663022
3/30/2011,30.80596733,58.56000137,58.90999985,57.88000107,58.08000183,2296540,0,0.020386862,1.02999878,0.47999954,0.000988113
3/31/2011,30.90591621,58.75,59.13999939,58.29000092,58.59000015,2365321,0,0.003244512,0.84999847,0.15999985,0.029949838
4/1/2011,32.20528412,61.22000122,61.31000137,59.09999847,59.20000076,3383227,0,0.042042574,2.2100029,2.02000046,0.430345818
4/4/2011,31.77918053,60.40999985,61.40000153,60.15999985,61.38999939,2114657,0,-0.013230992,1.24000168,-0.97999954,-0.374958582
4/5/2011,32.0895462,61,61.18999863,60.5,60.70999908,2382554,0,0.009766597,0.68999863,0.29000092,0.126685793
4/6/2011,31.98959923,60.81000137,61.5,60.13999939,61.22000122,2689580,0,-0.003114732,1.36000061,-0.40999985,0.128864236
4/7/2011,31.10582352,59.13000107,59.90000153,59.04999924,59.65000153,4163243,0,-0.027627039,0.85000229,-0.52000046,0.54791566
4/8/2011,30.79544449,58.54000092,59.70999908,58.31999969,59.36000061,2776722,0,-0.009978017,1.38999939,-0.81999969,-0.333038691
4/11/2011,30.03791809,57.09999847,58.27000046,57.02000046,58,3165738,0,-0.024598607,1.25,-0.90000153,0.140099009
4/12/2011,29.79593849,56.63999939,57.08000183,56.22000122,56.70000076,2673787,0,-0.008056026,0.86000061,-0.06000137,-0.15539852
4/13/2011,30.29568863,57.59000015,58.41999817,56.93999863,57.27000046,2496512,0,0.016772612,1.47999954,0.31999969,-0.066301093
4/14/2011,30.47980881,57.93999863,58.15000153,57.20999908,57.50999832,1622783,0,0.006077418,0.94000245,0.43000031,-0.349979892
4/15/2011,30.57449722,58.11999893,58.38999939,57.72000122,58.20000076,2658288,0,0.003106667,0.66999817,-0.08000183,0.638104417
4/18/2011,30.09578705,57.20999908,58.81999969,56.79000092,57.84999847,2327710,0,-0.015657259,2.02999877,-0.63999939,-0.124357481
4/19/2011,30.92696381,58.79000092,59.31000137,57.54999924,57.61000061,2455377,0,0.027617582,1.76000213,1.18000031,0.054846609
4/20/2011,31.84230423,60.52999878,60.75999832,59.27999878,59.31000137,2693796,0,0.029596833,1.47999954,1.21999741,0.097100771
4/21/2011,32.0895462,61,61.18000031,59.88999939,61,1683593,0,0.007764765,1.29000092,0,-0.375010951
4/26/2011,32.46304703,61.70999908,61.86999893,60.59999847,60.99000168,1347059,0,0.011639329,1.27000046,0.7199974,-0.199890354
4/27/2011,32.58404541,61.93999863,63.13999939,61.5,61.56000137,2706143,0,0.003727103,1.63999939,0.37999726,1.008926855
4/28/2011,33.23635101,63.18000031,63.25,62.06000137,62.56000137,2787943,0,0.020019401,1.18999863,0.61999894,0.030227523
4/29/2011,33.49412155,63.66999817,63.66999817,62.29000092,62.90999985,1741289,0,0.007755585,1.37999725,0.75999832,-0.375421592
5/2/2011,33.899189,64.44000244,65.30000305,64,64,2321406,0,0.012093675,1.30000305,0.44000244,0.333153773
5/3/2011,33.3362999,63.36999893,63.97999954,62.16999817,63.77999878,2775566,0,-0.016604647,1.81000137,-0.40999985,0.195640056
5/4/2011,32.79972458,62.34999847,65,61.91999817,64.80000305,5808821,0,-0.016095952,3.08000183,-2.45000458,1.092841964
5/5/2011,32.27893066,61.36000061,62.52000046,60.38000107,62.20000076,3546100,0,-0.015878074,2.13999939,-0.84000015,-0.389531886
5/6/2011,33.04697418,62.81999969,62.99000168,60.27000046,61.41999817,3851643,0,0.023793987,2.72000122,1.40000152,0.086163109
5/9/2011,32.23684311,61.27999878,62.95999908,60.97999954,62.72999954,3179012,0,-0.0245145,1.97999954,-1.45000076,-0.174634825
5/10/2011,32.96806717,62.66999817,63.04000092,61.20999908,61.59999847,2905464,0,0.022682758,1.83000184,1.0699997,-0.086048118
5/11/2011,33.23109436,63.16999817,63.84999847,62.40999985,63.02999878,6560795,0,0.007978299,1.43999862,0.13999939,1.258088553
5/12/2011,33.25213623,63.20999908,63.20999908,62.15999985,62.40000153,15639814,0,0.000633226,1.04999923,0.80999755,1.383829094
5/13/2011,33.22527695,61.86000061,62.95000076,61.70999908,62.38000107,2457148,0,-0.021357356,1.24000168,-0.52000046,-0.842891482
5/16/2011,33.05341339,61.54000092,61.79999924,60.38000107,61.16999817,2023599,0,-0.005172966,1.41999817,0.37000275,-0.176443991
5/17/2011,32.53241348,60.56999969,61.56999969,60.45999908,61.38999939,2258542,0,-0.015762126,1.11000061,-0.8199997,0.11610156
5/18/2011,32.89765167,61.25,61.45000076,60.66999817,61.09000015,1888415,0,0.011226685,0.78000259,0.15999985,-0.163878732
5/19/2011,33.28973007,61.97999954,62.5,61.27999878,61.83000183,2377335,0,0.01191836,1.22000122,0.14999771,0.258904955
5/20/2011,32.75262833,60.97999954,62.43000031,60.61999893,62.18999863,5738738,0,-0.016134237,1.81000138,-1.20999909,1.413937455
5/23/2011,31.75898743,59.13000107,60.02999878,58.83000183,60,2760383,0,-0.030337791,1.19999695,-0.86999893,-0.518991283
5/24/2011,32.37665176,60.27999878,60.68999863,59,59.00999832,2139999,0,0.019448633,1.68999863,1.27000046,-0.224745624
5/25/2011,32.62910461,60.75,60.99000168,59.40000153,59.65000153,1954010,0,0.007796968,1.59000015,1.09999847,-0.086910788
5/26/2011,32.06513214,59.70000076,61,59.36000061,61,2733454,0,-0.017283938,1.63999939,-1.29999924,0.398894581
5/27/2011,32.60224152,60.70000076,60.83000183,59.86999893,60.20000076,1846888,0,0.016750419,0.9600029,0.5,-0.324339096
5/30/2011,32.67205811,60.83000183,61.24000168,60.49000168,60.88999939,658108,0,0.002141698,0.75,-0.05999756,-0.643666535
5/31/2011,33.02118301,61.47999954,61.88999939,61.25,61.5,2096293,0,0.010685479,0.63999939,-0.02000046,2.185332803
6/1/2011,32.55389786,60.61000061,61.40000153,60.13999939,61.27999878,2064142,0,-0.014150926,1.26000214,-0.66999817,-0.015337074
6/2/2011,32.30146027,60.13999939,60.90000153,59.40000153,60.29999924,1915722,0,-0.007754516,1.5,-0.15999985,-0.071903968
6/3/2011,32.38203049,60.29000092,60.90999985,59.65000153,60.25999832,1760603,0,0.002494206,1.25999832,0.0300026,-0.080971561
6/6/2011,32.62371826,60.74000168,60.95999908,59.75,60.09999847,1579540,0,0.007463937,1.20999908,0.64000321,-0.10284147
6/7/2011,32.39813995,60.31999969,61.13000107,60.11999893,60.70000076,1379774,0,-0.006914751,1.01000214,-0.38000107,-0.126470998
6/8/2011,32.76337433,61,61,59.25999832,59.88000107,2859053,0,0.011273215,1.74000168,1.11999893,1.072116883
6/9/2011,33.79998016,62.93000031,63.06000137,60.97000122,61.25999832,4258202,0,0.031639349,2.09000015,1.67000199,0.489374978
6/10/2011,33.48308563,62.34000015,63.47000122,62.04000092,62.99000168,2748506,0,-0.009375499,1.4300003,-0.65000153,-0.354538371
6/13/2011,33.57439423,62.50999832,62.91999817,61.72000122,62.5,1149645,0,0.002726952,1.19999695,0.00999832,-0.581720033
6/14/2011,34.05242157,63.40000153,63.52000046,62.00999832,62.04000092,2637256,0,0.014237774,1.51000214,1.36000061,1.293974227
6/15/2011,33.50457382,62.38000107,63.68999863,62.20999908,62.84999847,2449543,0,-0.016088335,1.47999955,-0.4699974,-0.07117739
6/16/2011,34.07391357,63.43999863,63.43999863,61.49000168,62,2907755,0,0.016992586,1.94999695,1.43999863,0.187060199
6/17/2011,34.47136307,64.18000031,64.55000305,62.43999863,63.06000137,5171504,0,0.011664592,2.11000442,1.11999894,0.77852123
6/20/2011,34.32097244,63.90000153,64.23999786,62.93000031,63.65999985,2213674,0,-0.004362711,1.30999755,0.24000168,-0.571947735
6/21/2011,34.83122253,64.84999847,64.87000275,63.83000183,64.41000366,2594437,0,0.014866931,1.04000092,0.43999481,0.172005002
6/22/2011,35.1212616,65.38999939,65.62999725,64.01999664,64.90000153,3423654,0,0.008326923,1.61000061,0.48999786,0.319613465
6/23/2011,35.02458572,65.20999908,66.06999969,64.66000366,65.15000153,2965074,0,-0.002752719,1.40999603,0.05999755,-0.13394461
6/24/2011,36.05582428,67.12999725,68.45999908,66.12000275,66.12000275,4747099,0,0.029443309,2.33999633,1.0099945,0.601005236
6/27/2011,36.39419937,67.76000214,68.05999756,66.79000092,67.08999634,2061224,0,0.009384849,1.26999664,0.6700058,-0.565792919
6/28/2011,37.11392212,69.09999847,69.37999725,67.29000092,67.83999634,2638323,0,0.019775624,2.08999633,1.26000213,0.279978789
6/29/2011,36.98500824,68.86000061,70.01999664,67.98000336,69.55000305,3465572,0,-0.003473196,2.03999328,-0.69000244,0.31355107
6/30/2011,36.95815277,68.80999756,69.09999847,67.26000214,68.97000122,2978742,0,-0.000726155,1.83999633,-0.16000366,-0.140476089
7/1/2011,36.39956284,67.76999664,68.69999695,67.34999847,68.69999695,2556578,0,-0.015114096,1.34999848,-0.93000031,-0.141725601
7/4/2011,36.96353531,68.81999969,69,67.54000092,67.98000336,1300389,0,0.015493627,1.45999908,0.83999633,-0.491355632
7/5/2011,36.94741821,68.79000092,69.55000305,68.20999908,68.51000214,1776463,0,-0.000435902,1.34000397,0.27999878,0.36610122
7/6/2011,36.42642212,67.81999969,69.13999939,67.55999756,68.44000244,2342908,0,-0.014100904,1.58000183,-0.62000275,0.31886113
7/7/2011,37.21059418,69.27999878,69.44999695,68.12999725,68.37999725,2774569,0,0.02152756,1.3199997,0.90000153,0.184241549
7/8/2011,36.79702759,68.51000214,70.12000275,68.25,69.33000183,2415872,0,-0.01111427,1.87000275,-0.81999969,-0.129280259
7/11/2011,35.8517189,66.75,68.26000214,66.33000183,68,2667642,0,-0.025689711,1.93000031,-1.25,0.104214958
7/12/2011,36.11489868,67.23999786,67.55999756,64.19000244,65.73999786,5383859,0,0.007340792,3.36999512,1.5,1.018208965
7/13/2011,37.6939888,70.18000031,70.29000092,67.55999756,67.58000183,3597249,0,0.043724012,2.73000336,2.59999848,-0.331845615
7/14/2011,38.1344223,71,71.75,69.55999756,69.63999939,3657786,0,0.011684236,2.19000244,1.36000061,0.016828693
7/15/2011,39.03138351,72.66999817,72.73999786,70.44000244,70.75,3756090,0,0.023521101,2.29999542,1.91999817,0.026875274
7/18/2011,38.1934967,71.11000061,72.65000153,70.94000244,72.26999664,2262233,0,-0.021466872,1.70999909,-1.15999603,-0.397715976
7/19/2011,38.67152786,72,72.51999664,71.23999786,71.94999695,1712031,0,0.012515812,1.27999878,0.05000305,-0.243211906
7/20/2011,38.64465714,71.94999695,72.48999786,71.12000275,72.48999786,1865206,0,-0.000694487,1.36999511,-0.54000091,0.089469758
7/21/2011,38.23646927,71.19000244,72.56999969,70.33999634,72.38999939,2878589,0,-0.010562815,2.23000335,-1.19999695,0.543308889
7/22/2011,38.4459343,71.58000183,71.94000244,70.62000275,71.94000244,1644125,0,0.005478289,1.31999969,-0.36000061,-0.428843437
7/25/2011,39.48791885,73.51999664,73.68000031,70.91999817,71.22000122,2432193,0,0.027102469,2.76000214,2.29999542,0.479323652
7/26/2011,38.77357101,72.19000244,73.84999847,71.56999969,73.76999664,2356886,0,-0.018090237,2.27999878,-1.5799942,-0.030962592
7/27/2011,37.97327805,70.69999695,72.84999847,70.31999969,71.58000183,3332609,0,-0.020640053,2.52999878,-0.88000488,0.413988203
7/28/2011,37.73159027,70.25,70.87000275,68,70,3278654,0,-0.006364879,2.87000275,0.25,-0.016190018
7/29/2011,37.50063324,69.81999969,70.72000122,68.69999695,69.26000214,2231679,0,-0.006121001,2.02000427,0.55999755,-0.319330738
8/1/2011,36.3673439,67.70999908,71.76000214,67.51000214,71.59999847,2824591,0,-0.030220576,4.25,-3.88999939,0.265679786
8/2/2011,35.4327774,65.97000122,69.30000305,65.79000092,67.80000305,4547803,0,-0.025697798,3.51000213,-1.83000183,0.610074875
8/3/2011,35.2071991,65.55000305,66.88999939,64.41000366,65,4093606,0,-0.006366502,2.47999573,0.55000305,-0.09987174
8/4/2011,32.90839005,61.27000046,66.77999878,61.22000122,66.77999878,5965142,0,-0.065293705,5.55999756,-5.50999832,0.457185181
8/5/2011,32.48407745,60.47999954,63.72000122,58.59999847,59.13000107,6102743,0,-0.012893764,5.12000275,1.34999847,0.023067515
8/8/2011,29.61593819,55.13999939,61.27000046,54.50999832,59.34999847,7467791,0,-0.088293654,6.76000214,-4.20999908,0.223677779
8/9/2011,31.49043465,58.63000107,58.77000046,51.70999908,55.59000015,9731294,0,0.063293466,7.06000138,3.04000092,0.303102082
8/10/2011,29.87374878,55.61999893,61.59000015,54.63000107,60.59000015,7388724,0,-0.051338941,6.95999908,-4.97000122,-0.240725437
8/11/2011,30.96943855,57.65999985,57.90000153,54.34999847,57.16999817,5738880,0,0.036677471,3.55000306,0.49000168,-0.223292141
8/12/2011,31.87178421,59.34000015,59.70999908,56.09000015,57.56999969,4424046,0,0.029136322,3.61999893,1.77000046,-0.229109861
8/15/2011,31.85566711,59.31000137,60.68000031,59.09000015,60,2643815,0,-0.000505541,1.59000016,-0.68999863,-0.402398845
8/16/2011,31.6193409,58.86999893,59.09999847,56.79999924,58.52000046,3086059,0,-0.007418689,2.29999923,0.34999847,0.167274942
8/17/2011,31.56025314,58.75999832,59.90000153,57.72999954,58.34999847,2430044,0,-0.001868534,2.17000199,0.40999985,-0.212573706
8/18/2011,29.08420563,54.15000153,58.29000092,53.27999878,57.81000137,5909122,0,-0.078454679,5.01000214,-3.65999984,1.431693418
8/19/2011,28.09056282,52.29999924,53.99000168,50.56999969,53.13000107,7542802,0,-0.0341644,3.42000199,-0.83000183,0.276467468
8/22/2011,26.90356255,50.09000015,52.43999863,49.83499908,50.33000183,5743470,0,-0.042256197,2.60499955,-0.24000168,-0.238549547
8/23/2011,27.5910511,51.36999893,52.49000168,50.20000076,50.97000122,4907408,0,0.025553978,2.29000092,0.39999771,-0.145567401
8/24/2011,28.7726841,53.56999969,54.45000076,51.09999847,52.5,4400397,0,0.042826568,3.35000229,1.06999969,-0.103315437
8/25/2011,28.90696526,53.81999969,55.56000137,52.86999893,54.29000092,5235590,0,0.004666791,2.69000244,-0.47000123,0.189799466
8/26/2011,29.0304985,54.04999924,54.43000031,52.15999985,53.47999954,3312430,0,0.004273496,2.27000046,0.5699997,-0.367324409
8/29/2011,29.22385216,54.40999985,55.34000015,53.49000168,55.22999954,2340070,0,0.006660511,1.84999847,-0.81999969,-0.293548845
8/30/2011,29.13791656,54.25,55.43000031,53.40000153,55.43000031,2713792,0,-0.002940633,2.02999878,-1.18000031,0.159705479
8/31/2011,30.2658329,56.34999847,56.86999893,54.38999939,54.47999954,4129537,0,0.038709649,2.47999954,1.86999893,0.521685155
9/1/2011,30.56124496,56.90000153,57.65999985,54.72000122,56.5,4086319,0,0.00976048,2.93999863,0.40000153,-0.01046558
9/2/2011,29.12180328,54.22000122,55.90000153,53.72000122,55.75,3240227,0,-0.04710018,2.18000031,-1.52999878,-0.207054809
9/5/2011,27.32250214,50.86999893,54.00999832,50.20000076,52.79999924,4449885,0,-0.06178536,3.80999756,-1.93000031,0.373325079
